,EMOTION,TWEET_ID
1666,ANTICIPA,1417537647812124675
1667,ANTICIPA,1281332671046721538
1668,SORPRESA,1381391357504335877
1669,ACEPTA,1253761904843075593
1670,ANTICIPA,1260977316882235392
1671,ENOJO,1409610405736034319
1672,TRISTEZA,1277409830249078784
1673,SORPRESA,1259275074865172482
1674,MIEDO,1258744329075638273
1675,SORPRESA,1264626151915315200
1676,ALEGRIA,1266685956142370818
1677,ACEPTA,1251588917192687617
1678,ANTICIPA,1322976530247512064
1679,ACEPTA,1280866966715142144
1680,ACEPTA,1275101456018759682
1681,NO,1300835845092507648
1682,ANTICIPA,1378719455795101697
1683,ENOJO,1366539358275256322
1684,NO,1334260654488875016
1685,MIEDO,1289394460195844097
1686,TRISTEZA,1264743499045486594
1687,NO,1288257534470623232
1688,SORPRESA,1353527623125708801
1689,ASCO,1289727548268584960
1690,ACEPTA,1367307329499262976
1691,ACEPTA,1383527763156496384
1692,TRISTEZA,1253179079555088385
1693,NO,1379476523808391169
1694,ACEPTA,1266362292091969536
1695,NO,1285785612767780865
1696,ACEPTA,1256187502223937538
1697,ENOJO,1286787637030920192
1698,ENOJO,1422929469656940548
1699,ENOJO,1336323199072518147
1700,ALEGRIA,1315505035124641793
1701,ACEPTA,1374752207879421952
1702,ANTICIPA,1325902638681092096
1703,ENOJO,1257464793415516162
1704,MIEDO,1405398436514435073
1705,SORPRESA,1264674919427735552
1706,ACEPTA,1252108971005014019
1707,SORPRESA,1246109483924779008
1708,ENOJO,1288570611665534977
1709,ALEGRIA,1251330468127047681
1710,ANTICIPA,1271530802094972933
1711,ENOJO,1249962275022073856
1712,TRISTEZA,1249707387180781568
1713,SORPRESA,1354219223627653122
1714,MIEDO,1321630685476564992
1715,ENOJO,1295710884719992840
1716,ACEPTA,1453189334534815745
1717,ENOJO,1277671973527580672
1718,ENOJO,1341069856179929088
1719,SORPRESA,1267618692730441728
1720,SORPRESA,1247247516766216194
1721,NO,1338256829856374784
1722,TRISTEZA,1281007883535233027
1723,ACEPTA,1430229355238674441
1724,NO,1248075919165657089
1725,ASCO,1419019338384826369
1726,MIEDO,1264783088229347328
1727,ACEPTA,1288560830561374213
1728,ENOJO,1315806931454431232
1729,SORPRESA,1367873616562577412
1730,ANTICIPA,1433123386159505415
1731,ALEGRIA,1281409141756633092
1732,MIEDO,1256088894015107072
1733,SORPRESA,1400317230986973186
1734,ACEPTA,1244879633830600704
1735,SORPRESA,1262054999627948032
1736,ASCO,1316936041564151808
1737,ASCO,1324596773466394625
1738,ALEGRIA,1249058444793044993
1739,ACEPTA,1403456866034855944
1740,ACEPTA,1290869495087673344
1741,NO,1284859733828972545
1742,ALEGRIA,1263824911992225796
1743,ENOJO,1345466377327398912
1744,ALEGRIA,1377021592769822722
1745,ASCO,1416805319825674246
1746,ACEPTA,1246598898371768320
1747,ALEGRIA,1265265581353295872
1748,ENOJO,1276310718284005383
1749,NO,1408139100557910021
1750,ACEPTA,1246090044412030977
1751,ENOJO,1448732307116990470
1752,ACEPTA,1307068713896730628
1753,ANTICIPA,1261843919542706176
1754,MIEDO,1340007813729427456
1755,ALEGRIA,1428358291428573195
1756,ENOJO,1251317660371083265
1757,MIEDO,1262774759647051777
1758,ENOJO,1273349851397439494
1759,NO,1331656361394855936
1760,NO,1299440198346928128
1761,ACEPTA,1260423730297274369
1762,ALEGRIA,1376971682162700289
1763,ENOJO,1376894688079310851
1764,ANTICIPA,1327799866601463815
1765,TRISTEZA,1260714484886274048
1766,ENOJO,1416202592946987010
1767,SORPRESA,1248230664983453698
1768,SORPRESA,1343813849816821760
1769,NO,1251956042944204805
1770,ENOJO,1418972467465424903
1771,ENOJO,1388338566430855170
1772,ACEPTA,1352065968319713282
1773,ALEGRIA,1287873798687997954
1774,ASCO,1287399967955574784
1775,ENOJO,1436805902347145220
1776,ANTICIPA,1294036592122888192
1777,ACEPTA,1327160413465812992
1778,ACEPTA,1271258951863209985
1779,ACEPTA,1247613781565464576
1780,ACEPTA,1362092062678474754
1781,ENOJO,1316945479704477698
1782,ENOJO,1290052201860104194
1783,ACEPTA,1255249838377222145
1784,NO,1250482535915753480
1785,ENOJO,1282301918518431745
1786,ACEPTA,1253892663503396865
1787,ASCO,1347730392300679168
1788,ALEGRIA,1344868180364324865
1789,SORPRESA,1314392071898304514
1790,NO,1382896663954530308
1791,ALEGRIA,1251190959317999616
1792,ACEPTA,1332198472074883073
1793,ACEPTA,1374128547724398594
1794,ANTICIPA,1271524336982253573
1795,ALEGRIA,1395774746290180096
1796,NO,1291501222273224706
1797,ENOJO,1362083631695544326
1798,ANTICIPA,1318318364704428032
1799,ENOJO,1342564652371349505
1800,ENOJO,1316038544251662337
1801,SORPRESA,1340004208876146688
1802,ASCO,1390326856356925442
1803,SORPRESA,1337856185211482112
1804,ACEPTA,1344663421841760262
1805,ENOJO,1273998485285675009
1806,ENOJO,1343202649714249734
1807,ACEPTA,1246623960919408641
1808,NO,1375527026258554884
1809,ENOJO,1416584817999634433
1810,ACEPTA,1279200978152144899
1811,MIEDO,1268620055404822529
1812,ALEGRIA,1267427982957703170
1813,ENOJO,1334883896421470209
1814,SORPRESA,1251238705144246286
1815,ALEGRIA,1329252413056937985
1816,ASCO,1315012840705622017
1817,ENOJO,1252380203520651264
1818,ALEGRIA,1296797994965032961
1819,ALEGRIA,1259714127783698433
1820,ASCO,1346906082665496585
1821,ACEPTA,1446128872366358537
1822,ANTICIPA,1258891884929277953
1823,NO,1269091200306343937
1824,ASCO,1396805818562105347
1825,ENOJO,1299591093118545920
1826,ACEPTA,1419987576774139910
1827,NO,1284329960191283200
1828,ACEPTA,1395087182965137411
1829,NO,1399031466957459458
1830,MIEDO,1462875063791890433
1831,NO,1301714040100540416
1832,ANTICIPA,1356760729739792388
1833,ENOJO,1291763502252793857
1834,ENOJO,1357014864133300228
1835,ACEPTA,1252297220667461639
1836,ENOJO,1260364190340046848
1837,SORPRESA,1376229703682494466
1838,ENOJO,1248745604580356097
1839,ANTICIPA,1264565538623193088
1840,ANTICIPA,1283499417455267843
1841,ENOJO,1315806879419895808
1842,ALEGRIA,1313148148496232449
1843,ANTICIPA,1376903687646425099
1844,NO,1250418744536563712
1845,ALEGRIA,1246284507411402752
1846,ENOJO,1400976368091889670
1847,ALEGRIA,1255878449706590209
1848,ANTICIPA,1252056681388945410
1849,ACEPTA,1300473558708166657
1850,ASCO,1256468773244207104
1851,SORPRESA,1366099614915571715
1852,ACEPTA,1365857721766064131
1853,ANTICIPA,1336131683872092160
1854,ACEPTA,1271952455396450304
1855,ACEPTA,1403929901917478917
1856,NO,1321630824089948160
1857,ACEPTA,1278374082657095680
1858,ENOJO,1396993953854017541
1859,SORPRESA,1366206531100893191
1860,SORPRESA,1253450381092433921
1861,ANTICIPA,1257000056491835393
1862,TRISTEZA,1375508593185746946
1863,SORPRESA,1372915091125850120
1864,ENOJO,1252030367604846593
1865,NO,1267570208975269889
1866,ANTICIPA,1244869393047334912
1867,ANTICIPA,1325231073933078529
1868,ACEPTA,1265750391599230976
1869,ENOJO,1303900139619340288
1870,ASCO,1294805073160265729
1871,SORPRESA,1250821717750095873
1872,ACEPTA,1293926977183703046
1873,NO,1362418415923834885
1874,ASCO,1397985203574956039
1875,ACEPTA,1377549362050519043
1876,SORPRESA,1357091436324220928
1877,ENOJO,1265318565495934976
1878,ANTICIPA,1255250035194937346
1879,NO,1336186117373259776
1880,ALEGRIA,1245416315885682690
1881,ACEPTA,1275468925124280320
1882,SORPRESA,1254204598836961280
1883,ANTICIPA,1265722494880808960
1884,ACEPTA,1248481953579331585
1885,ALEGRIA,1256467562914885636
1886,ANTICIPA,1305563731779256320
1887,ASCO,1339763198677934080
1888,TRISTEZA,1246725036486115328
1889,ACEPTA,1250134263464247296
1890,SORPRESA,1266372728514174980
1891,SORPRESA,1270791964313649154
1892,ACEPTA,1295008385448808450
1893,ACEPTA,1395443905408155654
1894,ACEPTA,1296617293485662217
1895,ENOJO,1252203742725890050
1896,ACEPTA,1245128011763953666
1897,ASCO,1260448182653333504
1898,ALEGRIA,1288914670934462469
1899,ENOJO,1292952017799766016
1900,ACEPTA,1298077348055650305
1901,ENOJO,1360799721871216644
1902,SORPRESA,1277028582473285637
1903,NO,1405903996737425415
1904,ENOJO,1283150173745451009
1905,TRISTEZA,1261588200822198272
1906,ENOJO,1299155888494661634
1907,ALEGRIA,1380685853870149633
1908,ENOJO,1252454069848944642
1909,ANTICIPA,1252789573635235840
1910,ENOJO,1357067972112703488
1911,NO,1272543852893573120
1912,SORPRESA,1263528177311322112
1913,SORPRESA,1248329916728225793
1914,ENOJO,1333841304128778246
1915,ACEPTA,1329462311866621952
1916,ACEPTA,1291826765984223232
1917,ASCO,1426194810105470982
1918,ASCO,1265894072918523904
1919,ALEGRIA,1314777636023996421
1920,SORPRESA,1415035795250028549
1921,ENOJO,1462256137164709888
1922,SORPRESA,1270184766139019270
1923,ASCO,1288898883259686915
1924,ASCO,1420766392148692999
1925,NO,1264335105608372225
1926,ACEPTA,1279647361929707520
1927,ASCO,1263866030696402945
1928,ACEPTA,1381115492245590017
1929,SORPRESA,1309969917228142593
1930,ANTICIPA,1247637332066516992
1931,NO,1325947440256573440
1932,ACEPTA,1344006640660430848
1933,SORPRESA,1247892900903411717
1934,ENOJO,1254973810064924678
1935,ACEPTA,1250273119090044931
1936,ACEPTA,1390424269780303881
1937,ACEPTA,1336335364361867264
1938,SORPRESA,1404179896436396040
1939,ACEPTA,1343671079957622787
1940,ANTICIPA,1444699019222073344
1941,ASCO,1272878630733897729
1942,MIEDO,1317678919672352768
1943,ACEPTA,1282050223536300034
1944,ENOJO,1256739595598868483
1945,ENOJO,1387505258553909256
1946,ENOJO,1284323056463351808
1947,MIEDO,1417258619251347460
1948,ACEPTA,1357157298620268544
1949,ACEPTA,1324016503092555776
1950,ANTICIPA,1395003178912043021
1951,ALEGRIA,1435673777866776582
1952,ACEPTA,1249004910076497921
1953,NO,1280361528001208321
1954,ASCO,1266574431863832577
1955,ANTICIPA,1263875494778454016
1956,NO,1293710816492097536
1957,ACEPTA,1401901727662546944
1958,SORPRESA,1261463919920644098
1959,ENOJO,1290078835539492864
1960,MIEDO,1464297523200278529
1961,ANTICIPA,1395699331861262343
1962,ACEPTA,1285749803532660736
1963,ACEPTA,1270202037968556034
1964,ENOJO,1358103751475793920
1965,ANTICIPA,1374508998087434250
1966,ACEPTA,1290285278096064513
1967,ALEGRIA,1402074317131640837
1968,ANTICIPA,1412612703160524805
1969,NO,1467340304160280585
1970,ALEGRIA,1446140140020195328
1971,MIEDO,1245095373569482753
1972,TRISTEZA,1273376411886194696
1973,NO,1433599985195565057
1974,SORPRESA,1317485460554272768
1975,SORPRESA,1433207151212646404
1976,ASCO,1443026958732992512
1977,ACEPTA,1347394775754760192
1978,ENOJO,1392698437171286016
1979,ASCO,1349428392043671559
1980,NO,1301757065942233088
1981,ACEPTA,1300054188911669250
1982,ACEPTA,1271240117513043969
1983,ACEPTA,1379128171820294145
1984,ACEPTA,1424829305301966853
1985,ENOJO,1378395040804929545
1986,ENOJO,1357821911552589824
1987,NO,1407036358070255626
1988,NO,1433262414913486852
1989,ANTICIPA,1359381500140146688
1990,ASCO,1342616785439305728
1991,ASCO,1251407545228562432
1992,NO,1245525417626230784
1993,ACEPTA,1267171908904275972
1994,ANTICIPA,1265725970956169218
1995,ANTICIPA,1271429202852687873
1996,ENOJO,1304841139988688896
1997,TRISTEZA,1251389951834566656
1998,ACEPTA,1256972230929428480
1999,TRISTEZA,1297911757596495873
2000,ACEPTA,1419089536886480902
2001,ACEPTA,1325981119263744001
2002,SORPRESA,1248789666209370113
2003,ANTICIPA,1347649036858306560
2004,ANTICIPA,1267919110865731586
2005,ASCO,1398271684449275906
2006,TRISTEZA,1250915305880092672
2007,SORPRESA,1262565354586411008
2008,ACEPTA,1250602736116215808
2009,ACEPTA,1292203984179146753
2010,SORPRESA,1264702770189385733
2011,ALEGRIA,1374460210874519554
2012,ENOJO,1253730383323115520
2013,ASCO,1338283905288445956
2014,ACEPTA,1264638438046748672
2015,SORPRESA,1336687248490831872
2016,ENOJO,1274001361231917057
2017,ENOJO,1362998510270963712
2018,NO,1434604199673729027
2019,ALEGRIA,1269101942774562817
2020,ALEGRIA,1402640268512354310
2021,SORPRESA,1279418967589826561
2022,ENOJO,1349744586051227650
2023,ENOJO,1246195994594869254
2024,NO,1338509444976697351
2025,SORPRESA,1259704715710885888
2026,ALEGRIA,1262465938944819210
2027,ACEPTA,1332540434321727489
2028,ENOJO,1288682518531596289
2029,ENOJO,1282666552945500160
2030,SORPRESA,1336351708042170376
2031,ENOJO,1342249717745463297
2032,NO,1308554038452027397
2033,TRISTEZA,1321276112836554754
2034,ACEPTA,1365341718464372739
2035,ACEPTA,1259618385253421056
2036,ENOJO,1271811341259550722
2037,NO,1415802651896426497
2038,NO,1278724776098295808
2039,ASCO,1296520943993606146
2040,NO,1326557942024458246
2041,NO,1375661954417766400
2042,ACEPTA,1289301705771945984
2043,ENOJO,1321978697616818177
2044,SORPRESA,1284262514671398919
2045,ACEPTA,1423716113356103683
2046,ACEPTA,1304740651741974530
2047,SORPRESA,1351731397917110276
2048,ENOJO,1438299370294759430
2049,SORPRESA,1331715607461457920
2050,MIEDO,1345503541486526464
2051,ENOJO,1377027011835727877
2052,MIEDO,1341190654903390208
2053,NO,1286903675353542656
2054,ALEGRIA,1421235146615779330
2055,ENOJO,1347269969977995265
2056,ACEPTA,1253386231335079941
2057,SORPRESA,1278841088594321411
2058,ACEPTA,1245492013493035012
2059,SORPRESA,1246151164774752257
2060,ACEPTA,1261341842622132225
2061,ACEPTA,1300579548183113728
2062,SORPRESA,1331279546348343302
2063,SORPRESA,1278063689938030592
2064,ACEPTA,1417578941817176067
2065,ENOJO,1253434928143855618
2066,ASCO,1411453067405500416
2067,ACEPTA,1262165292601544708
2068,NO,1417668113605136384
2069,ENOJO,1378834495231627264
2070,ACEPTA,1447995328464969733
2071,ENOJO,1406966226849513474
2072,ENOJO,1246651675600801793
2073,ENOJO,1270573038510071808
2074,ACEPTA,1306000614627909634
2075,ENOJO,1364048772083429376
2076,ENOJO,1368738723731443714
2077,ENOJO,1289775014791614464
2078,ACEPTA,1315058719579930624
2079,ENOJO,1314953822649946112
2080,TRISTEZA,1270561384758116352
2081,ENOJO,1379828170296295427
2082,ENOJO,1271801944592572418
2083,ENOJO,1458039500244873217
2084,SORPRESA,1283898599080751105
2085,ACEPTA,1414836088162721792
2086,ANTICIPA,1261823286117269505
2087,ACEPTA,1378841257447845890
2088,ENOJO,1274501816517046278
2089,SORPRESA,1342936732031971329
2090,ACEPTA,1364368231201271808
2091,ANTICIPA,1270761700908654593
2092,ACEPTA,1342012107047333890
2093,ENOJO,1376778994473955328
2094,ENOJO,1260311303899529218
2095,ENOJO,1303330225963454464
2096,ALEGRIA,1351002198390550533
2097,ACEPTA,1327054295175348224
2098,NO,1298404188712566789
2099,SORPRESA,1246618316132646912
2100,MIEDO,1420060683652288516
2101,ACEPTA,1260757012746366982
2102,SORPRESA,1421618357783117829
2103,SORPRESA,1315837529611030528
2104,ENOJO,1317822591390941193
2105,ENOJO,1435679706418909193
2106,ASCO,1309162131737239553
2107,ALEGRIA,1360366917119315979
2108,SORPRESA,1316801141376790528
2109,ENOJO,1316037350854721536
2110,TRISTEZA,1259278971201417217
2111,SORPRESA,1263354487139254272
2112,SORPRESA,1296844666428698624
2113,ENOJO,1248120287352303617
2114,NO,1254066381668089857
2115,ANTICIPA,1298325815797538817
2116,SORPRESA,1374563253779578880
2117,ENOJO,1253677427039113218
2118,NO,1270448751228989440
2119,ACEPTA,1246563084623212544
2120,NO,1445993330270167040
2121,ACEPTA,1453434363501326351
2122,SORPRESA,1420751929974550540
2123,NO,1246497676167766016
2124,NO,1377711046941675522
2125,ACEPTA,1285562612365787136
2126,ENOJO,1266684344950808576
2127,NO,1259148852168441856
2128,SORPRESA,1399860286031532032
2129,ENOJO,1344287459790651392
2130,TRISTEZA,1282364760185544704
2131,SORPRESA,1313234574109892609
2132,ASCO,1246833391271424006
2133,ENOJO,1354572414521380871
2134,ALEGRIA,1390030708513587202
2135,TRISTEZA,1283412861046231040
2136,MIEDO,1269844621322072064
2137,TRISTEZA,1249394797783199746
2138,ENOJO,1253695016175837187
2139,MIEDO,1250810724265451521
2140,ENOJO,1353712578577494017
2141,SORPRESA,1373494305957031936
2142,MIEDO,1246970741083512832
2143,SORPRESA,1286763342615519232
2144,ALEGRIA,1270548271719579649
2145,ENOJO,1280348539000889345
2146,ENOJO,1248396281287823360
2147,ENOJO,1349398501352894465
2148,ENOJO,1337244143802789888
2149,SORPRESA,1462823516789788680
2150,ENOJO,1419522659969290241
2151,ENOJO,1267969255284387841
2152,ENOJO,1259617866212610048
2153,SORPRESA,1284895392446865413
2154,SORPRESA,1251719791997603840
2155,SORPRESA,1416441963004448771
2156,ALEGRIA,1447698682950799361
2157,SORPRESA,1328000488286134274
2158,ALEGRIA,1252552249219452928
2159,ENOJO,1340750675769081856
2160,ANTICIPA,1270864703078584320
2161,NO,1285796187858104320
2162,ASCO,1334297324877733893
2163,ACEPTA,1310286693300187141
2164,ANTICIPA,1297768467798601728
2165,ALEGRIA,1252933859328634884
2166,ENOJO,1250795812264828934
2167,ALEGRIA,1342152075329720320
2168,ENOJO,1294343410749333509
2169,SORPRESA,1281020959718117377
2170,ACEPTA,1348972944308002817
2171,SORPRESA,1364776575137312775
2172,ASCO,1341045557062721537
2173,SORPRESA,1265077887205441537
2174,ACEPTA,1253477439692582912
2175,ANTICIPA,1268571955613089798
2176,ASCO,1467308913053868035
2177,SORPRESA,1250103881041928200
2178,TRISTEZA,1316960075488153600
2179,ACEPTA,1280234462157012992
2180,ENOJO,1257000094219612161
2181,MIEDO,1374002385731735552
2182,ASCO,1449915869862133763
2183,ANTICIPA,1246821300410204161
2184,ENOJO,1251980345957920777
2185,ALEGRIA,1413299602988572672
2186,SORPRESA,1269070259857866754
2187,ANTICIPA,1277429144251518976
2188,TRISTEZA,1247344192457551872
2189,ACEPTA,1434520468921503750
2190,SORPRESA,1259521342182834177
2191,NO,1332747364558196736
2192,ACEPTA,1297763990383128576
2193,NO,1384003281534427137
2194,ENOJO,1314934054505132040
2195,ACEPTA,1285663026708975618
2196,ASCO,1274757398113030144
2197,ASCO,1361812434168733696
2198,MIEDO,1311930023767617537
2199,ACEPTA,1266545327969976320
2200,ASCO,1398112430694223872
2201,ASCO,1397659962483085313
2202,ANTICIPA,1353524400209977344
2203,ACEPTA,1318266322485153793
2204,ACEPTA,1273263334658367488
2205,TRISTEZA,1278192224900198400
2206,ANTICIPA,1257316916726607876
2207,ASCO,1429150313534181382
2208,TRISTEZA,1325361079413854208
2209,ACEPTA,1343602532837425152
2210,SORPRESA,1270413373298167808
2211,ACEPTA,1284939118775087104
2212,ALEGRIA,1249533278547316736
2213,ANTICIPA,1286455744443817984
2214,TRISTEZA,1246645114610438144
2215,ASCO,1420515870145662979
2216,SORPRESA,1320441658563989504
2217,SORPRESA,1251663967241428992
2218,TRISTEZA,1420200098362019840
2219,ANTICIPA,1445032999716900868
2220,ACEPTA,1441791459955560448
2221,ANTICIPA,1251685404996067328
2222,ASCO,1272560839241973760
2223,ANTICIPA,1246665088427110400
2224,ANTICIPA,1249727022722617344
2225,ANTICIPA,1461536289145208842
2226,ENOJO,1441101100283674624
2227,ACEPTA,1359596133056737280
2228,ALEGRIA,1297214989468499968
2229,ASCO,1404447871081005056
2230,TRISTEZA,1356694747872694273
2231,SORPRESA,1246975572401631232
2232,ASCO,1251923478204178432
2233,ASCO,1255240822100037635
2234,ASCO,1258831898043875330
2235,ALEGRIA,1344788053064380418
2236,MIEDO,1462662374943604738
2237,TRISTEZA,1357435538966343680
2238,ACEPTA,1297393845802602497
2239,ENOJO,1459348505252745219
2240,ALEGRIA,1317124420033499136
2241,NO,1439389031150899203
2242,ACEPTA,1278083554161950722
2243,TRISTEZA,1285060378146340864
2244,ACEPTA,1248570462256467969
2245,MIEDO,1311321970118516738
2246,TRISTEZA,1247021430362869760
2247,ACEPTA,1250245937458446336
2248,NO,1381436862519205889
2249,ACEPTA,1283275112209436672
2250,NO,1352138539639586816
2251,TRISTEZA,1348083766976081923
2252,TRISTEZA,1354444185424850948
2253,ACEPTA,1362289178726129665
2254,MIEDO,1333202206665879553
2255,ACEPTA,1330542051931275267
2256,ASCO,1284576328990068736
2257,ACEPTA,1276630267835420672
2258,NO,1383777382788603909
2259,NO,1350489821840596992
2260,ACEPTA,1295525549662597120
2261,ACEPTA,1255006118117625857
2262,SORPRESA,1276697214887366656
2263,NO,1337841748345839616
2264,ACEPTA,1254997865656733696
2265,SORPRESA,1412128406540591112
2266,ALEGRIA,1258422651405496322
2267,ALEGRIA,1322682114219757568
2268,ALEGRIA,1265819751445651464
2269,TRISTEZA,1450085396956786696
2270,ENOJO,1277730679040565248
2271,ANTICIPA,1263663320718102529
2272,TRISTEZA,1264045257852936194
2273,MIEDO,1372511027414319104
2274,ALEGRIA,1459946824169631748
2275,NO,1260069835456708608
2276,ENOJO,1432897466366636035
2277,NO,1248045037772066816
2278,NO,1326986766826418176
2279,NO,1347031896375521282
2280,SORPRESA,1464338187258585092
2281,ACEPTA,1255735844222066688
2282,ALEGRIA,1379100560150962181
2283,ACEPTA,1252042436261687296
2284,ALEGRIA,1358650863154249728
2285,ACEPTA,1333179448267591688
2286,ACEPTA,1266242715613708290
2287,ENOJO,1264765947505770497
2288,NO,1253163073214406657
2289,NO,1435465949776388097
2290,NO,1287244451040186368
2291,ENOJO,1254242535825969152
2292,ALEGRIA,1423009952541470722
2293,ENOJO,1360094039861772289
2294,ASCO,1378508620028014595
2295,ENOJO,1362221797370953731
2296,ANTICIPA,1354843049474596867
2297,NO,1347297241585885192
2298,SORPRESA,1296454657481605121
2299,ACEPTA,1295403125017399297
2300,ACEPTA,1267330021926060033
2301,NO,1256395246885371904
2302,SORPRESA,1256743977027395586
2303,ANTICIPA,1245767809541472263
2304,NO,1365744705330241537
2305,NO,1437472602486882304
2306,SORPRESA,1326335710903808005
2307,ASCO,1414069525314736128
2308,ANTICIPA,1454860437082853383
2309,SORPRESA,1250958153828536320
2310,ACEPTA,1437108045910269952
2311,NO,1256925309594742784
2312,ANTICIPA,1281992733142515716
2313,SORPRESA,1348040555259899904
2314,TRISTEZA,1246472033547907073
2315,ENOJO,1300799081703337984
2316,ENOJO,1354108131505295360
2317,SORPRESA,1370090340712116228
2318,ACEPTA,1256770622211809280
2319,ALEGRIA,1334623383254945797
2320,ENOJO,1299529470332805126
2321,SORPRESA,1413305253613686790
2322,ACEPTA,1418051937820286979
2323,ANTICIPA,1281368813179731971
2324,ENOJO,1427340316961554432
2325,ALEGRIA,1384336419297005571
2326,ASCO,1286142965946044416
2327,SORPRESA,1322657251170177024
2328,TRISTEZA,1264759558028877830
2329,ALEGRIA,1280543642642534401
2330,TRISTEZA,1266139158776512513
2331,SORPRESA,1248233068567150601
2332,ACEPTA,1317254159872176128
2333,ANTICIPA,1336541966474076166
2334,ENOJO,1345958880052965376
2335,TRISTEZA,1304752674815070213
2336,SORPRESA,1303329218508460032
2337,SORPRESA,1288244327618088961
2338,MIEDO,1284266288307671041
2339,ALEGRIA,1246698920429916160
2340,ACEPTA,1283261278484455424
2341,TRISTEZA,1313198730745708545
2342,ACEPTA,1430945365264674816
2343,MIEDO,1326718659994161152
2344,ASCO,1247361697548865536
2345,ASCO,1348492380689866753
2346,ENOJO,1270874533252067330
2347,ENOJO,1426726742702579712
2348,ALEGRIA,1459275539647246340
2349,ALEGRIA,1392186912060764161
2350,ENOJO,1338301566965706754
2351,NO,1341845143943450626
2352,NO,1255486885897609217
2353,ACEPTA,1430645970262450177
2354,ENOJO,1271574987388960775
2355,ACEPTA,1245382401506844673
2356,ENOJO,1297186753707573249
2357,TRISTEZA,1353525929709088774
2358,MIEDO,1399929858709495810
2359,SORPRESA,1312194462559293441
2360,NO,1458521706537144330
2361,ASCO,1417346225133686786
2362,ACEPTA,1270555840488103937
2363,NO,1293531216793276416
2364,NO,1301553714818236416
2365,SORPRESA,1392549414028333060
2366,ALEGRIA,1295219533242945536
2367,ENOJO,1248216518204194816
2368,ENOJO,1289240765118345216
2369,NO,1263431127789760512
2370,ENOJO,1285623439269810182
2371,ALEGRIA,1452621525455187970
2372,ALEGRIA,1271070574794682368
2373,ENOJO,1363300428746612741
2374,ALEGRIA,1260946115765121024
2375,ENOJO,1267129962466852864
2376,ENOJO,1343840547933474816
2377,ENOJO,1257038796719132673
2378,NO,1394668078705922050
2379,ASCO,1414635765934477314
2380,SORPRESA,1304789054404263936
2381,ACEPTA,1245049222883348480
2382,TRISTEZA,1255651648799678464
2383,ENOJO,1317076764519268352
2384,SORPRESA,1364056579767603201
2385,ENOJO,1257375807464407047
2386,ENOJO,1271828678872166403
2387,ENOJO,1353519221246988289
2388,SORPRESA,1288322106221092865
2389,ALEGRIA,1284610404983816192
2390,NO,1341187309681717254
2391,ALEGRIA,1259481605061644288
2392,ANTICIPA,1265020770679480328
2393,ENOJO,1357038471534247938
2394,ACEPTA,1255202488371810308
2395,SORPRESA,1258072094920699905
2396,SORPRESA,1247762240658268160
2397,TRISTEZA,1260812879164354560
2398,TRISTEZA,1306798998167068674
2399,TRISTEZA,1257431209476599809
2400,ENOJO,1245219990468300800
2401,ENOJO,1285703538497277953
2402,TRISTEZA,1257050364529963008
2403,ENOJO,1410766758454104066
2404,ENOJO,1321318634778697734
2405,ENOJO,1282111867201232896
2406,ENOJO,1361533919921864704
2407,NO,1376932555665113095
2408,SORPRESA,1260321545639133184
2409,SORPRESA,1324857203669561344
2410,ACEPTA,1256396958958333952
2411,TRISTEZA,1351233485227372547
2412,SORPRESA,1336503977198800905
2413,ACEPTA,1387075885652750338
2414,ENOJO,1311659268026884097
2415,NO,1266023158374477824
2416,SORPRESA,1458439114701824012
2417,ACEPTA,1249070882640687105
2418,ACEPTA,1292851410359529474
2419,ENOJO,1261519773625651207
2420,ALEGRIA,1394459491995996161
2421,SORPRESA,1356687266647744512
2422,ENOJO,1465426556730368001
2423,SORPRESA,1428038126748983296
2424,ENOJO,1427801022106329089
2425,ACEPTA,1301761470905151488
2426,ENOJO,1341211714138718208
2427,ACEPTA,1305899175297478657
2428,ENOJO,1270512878475411457
2429,SORPRESA,1304849491527258112
2430,NO,1269792816848343042
2431,NO,1249887355583905792
2432,SORPRESA,1368017311081332739
2433,NO,1274057597780480000
2434,ENOJO,1260638999900827648
2435,MIEDO,1271208032332943360
2436,SORPRESA,1464833941937041417
2437,ENOJO,1346125640580308993
2438,MIEDO,1424795154154606607
2439,MIEDO,1314728551204171778
2440,ENOJO,1324420821490626560
2441,SORPRESA,1284373715896029184
2442,ACEPTA,1274032631160557570
2443,ENOJO,1316191076416475136
2444,ACEPTA,1366880223774404608
2445,SORPRESA,1323348242994663424
2446,ALEGRIA,1393945678087434245
2447,ENOJO,1274346581060390912
2448,ENOJO,1267452238970023936
2449,ALEGRIA,1417516931221970944
2450,NO,1466111137083277320
2451,ENOJO,1393363154508390402
2452,SORPRESA,1312897444133457920
2453,SORPRESA,1368638335468634112
2454,ALEGRIA,1247565742939111425
2455,SORPRESA,1258595869076537345
2456,NO,1247908444629348358
2457,ACEPTA,1269481643888332801
2458,TRISTEZA,1279815026015174660
2459,TRISTEZA,1292949503075475456
2460,ACEPTA,1246926975664611331
2461,ANTICIPA,1353374716891975681
2462,SORPRESA,1354818860558426114
2463,NO,1375515960707182593
2464,NO,1251542805282910215
2465,SORPRESA,1248818051203678213
2466,SORPRESA,1277768851216912384
2467,ENOJO,1316739521828974593
2468,ALEGRIA,1346824877328584705
2469,SORPRESA,1269810619479470081
