,POLARITY,TWEET_ID
1546,NEUTRAL,1275997504765595649
1547,NEUTRAL,1355726657915662344
1548,NEUTRAL,1456795142774419459
1549,NEUTRAL,1431887981166612480
1550,NEUTRAL,1249393475763597317
1551,POSITIVE,1454573620462764035
1552,POSITIVE,1251929729449558017
1553,NEUTRAL,1254645682159394816
1554,NEUTRAL,1257790190933999616
1555,NEGATIVE,1429306315814359042
1556,NEGATIVE,1263935728851042308
1557,NEUTRAL,1289235096826810369
1558,NEGATIVE,1266622074170286082
1559,NEGATIVE,1383282859817897992
1560,NEUTRAL,1270148508301967361
1561,NEGATIVE,1426316561921490945
1562,POSITIVE,1383175962838257667
1563,NEGATIVE,1416652037807349763
1564,POSITIVE,1247944498455478272
1565,NEGATIVE,1284321745940488192
1566,NEUTRAL,1245042140218097664
1567,POSITIVE,1258181020324511744
1568,POSITIVE,1428923054227214337
1569,NEUTRAL,1254866354416480256
1570,NEUTRAL,1461429968202870795
1571,NEUTRAL,1353037961785434117
1572,POSITIVE,1263926997132034048
1573,NEUTRAL,1265806103390142464
1574,NEUTRAL,1421961129916567553
1575,NEUTRAL,1345511334100668416
1576,NEGATIVE,1380727387751522313
1577,NEGATIVE,1279633610576887808
1578,NEGATIVE,1366978658800435203
1579,NEGATIVE,1288532248850042880
1580,NEGATIVE,1318264600933040128
1581,NEGATIVE,1346252574299746313
1582,NEUTRAL,1280001443899092992
1583,POSITIVE,1363699903680057348
1584,NEGATIVE,1342967218720616449
1585,NEGATIVE,1285749215340236801
1586,NEGATIVE,1326571095814778884
1587,NEUTRAL,1250146818404450304
1588,NEGATIVE,1423021121591517184
1589,NEUTRAL,1244918630682263552
1590,NEUTRAL,1420373850802511881
1591,NEGATIVE,1276876536730312704
1592,NEGATIVE,1453842094171242499
1593,NEGATIVE,1405882073622122501
1594,NEUTRAL,1255323379734904834
1595,NEGATIVE,1348428881200635904
1596,NEGATIVE,1294010785790910467
1597,NEUTRAL,1265850921415737344
1598,POSITIVE,1331925889269972992
1599,NEUTRAL,1306080197213483010
1600,NEGATIVE,1262067037628702722
1601,NEGATIVE,1274424701511557125
1602,POSITIVE,1266159019384868865
1603,NEGATIVE,1377072235148582915
1604,NEUTRAL,1257505219744641024
1605,NEGATIVE,1287933215739707392
1606,NEGATIVE,1275466791674757121
1607,NEUTRAL,1248794111517298688
1608,NEUTRAL,1339706583010271232
1609,NEUTRAL,1254520061261254656
1610,NEUTRAL,1393775246348541955
1611,POSITIVE,1322407592405000192
1612,NEUTRAL,1297261045799682049
1613,NEUTRAL,1253459385356963841
1614,NEUTRAL,1429124966243569665
1615,POSITIVE,1248704442901422083
1616,NEUTRAL,1266033988751196160
1617,NEUTRAL,1340147295061495808
1618,NEUTRAL,1319388790545330177
1619,NEUTRAL,1255702097733058560
1620,NEGATIVE,1288932799978696704
1621,NEUTRAL,1259268056532103168
1622,NEGATIVE,1292897295076331522
1623,NEUTRAL,1254395211217637376
1624,NEGATIVE,1369360478296829953
1625,NEGATIVE,1245853677367296002
1626,NEUTRAL,1336294103127089152
1627,NEUTRAL,1281746386661322753
1628,POSITIVE,1373874421325254659
1629,POSITIVE,1388605013266780160
1630,POSITIVE,1375622750862245890
1631,POSITIVE,1252128376279760899
1632,POSITIVE,1258530038263083009
1633,NEUTRAL,1360278787473117184
1634,NEGATIVE,1312201474487676934
1635,NEUTRAL,1357032128983289861
1636,NEGATIVE,1452306583921299463
1637,NEGATIVE,1254965655125680128
1638,NEUTRAL,1261825623162359808
1639,NEGATIVE,1338112516237438976
1640,POSITIVE,1255523436111200258
1641,NEGATIVE,1455624056988966919
1642,POSITIVE,1262888033415725057
1643,POSITIVE,1333230021024964610
1644,NEGATIVE,1304287374856183809
1645,NEGATIVE,1256780701120163840
1646,POSITIVE,1245181106221006849
1647,NEGATIVE,1375235831653404672
1648,POSITIVE,1250060687637962753
1649,NEGATIVE,1248863897425068032
1650,NEGATIVE,1249510350787088384
1651,POSITIVE,1247294331318239233
1652,POSITIVE,1244893796162297857
1653,NEUTRAL,1292843770426228736
1654,NEGATIVE,1337955333621370883
1655,NEUTRAL,1390817747270049792
1656,NEGATIVE,1416926595386912768
1657,NEGATIVE,1417133853643268098
1658,NEUTRAL,1249544861658812421
1659,POSITIVE,1249502194908315648
1660,NEUTRAL,1336542588547944449
1661,POSITIVE,1265489122820534273
1662,NEUTRAL,1437568827609526276
1663,POSITIVE,1438969599651942404
1664,NEGATIVE,1245091622045380608
1665,NEGATIVE,1278182929563295744
1666,POSITIVE,1417537647812124675
1667,POSITIVE,1281332671046721538
1668,NEGATIVE,1381391357504335877
1669,POSITIVE,1253761904843075593
1670,POSITIVE,1260977316882235392
1671,NEGATIVE,1409610405736034319
1672,NEGATIVE,1277409830249078784
1673,NEGATIVE,1259275074865172482
1674,NEGATIVE,1258744329075638273
1675,NEUTRAL,1264626151915315200
1676,POSITIVE,1266685956142370818
1677,POSITIVE,1251588917192687617
1678,NEUTRAL,1322976530247512064
1679,NEUTRAL,1280866966715142144
1680,POSITIVE,1275101456018759682
1681,POSITIVE,1300835845092507648
1682,NEGATIVE,1378719455795101697
1683,NEGATIVE,1366539358275256322
1684,NEUTRAL,1334260654488875016
1685,NEUTRAL,1289394460195844097
1686,NEGATIVE,1264743499045486594
1687,POSITIVE,1288257534470623232
1688,NEGATIVE,1353527623125708801
1689,NEGATIVE,1289727548268584960
1690,NEUTRAL,1367307329499262976
1691,POSITIVE,1383527763156496384
1692,POSITIVE,1253179079555088385
1693,NEGATIVE,1379476523808391169
1694,NEUTRAL,1266362292091969536
1695,NEUTRAL,1285785612767780865
1696,NEUTRAL,1256187502223937538
1697,NEGATIVE,1286787637030920192
1698,NEGATIVE,1422929469656940548
1699,POSITIVE,1336323199072518147
1700,NEGATIVE,1315505035124641793
1701,NEUTRAL,1374752207879421952
1702,POSITIVE,1325902638681092096
1703,NEGATIVE,1257464793415516162
1704,NEGATIVE,1405398436514435073
1705,NEGATIVE,1264674919427735552
1706,NEGATIVE,1252108971005014019
1707,NEGATIVE,1246109483924779008
1708,NEUTRAL,1288570611665534977
1709,POSITIVE,1251330468127047681
1710,NEUTRAL,1271530802094972933
1711,NEGATIVE,1249962275022073856
1712,NEUTRAL,1249707387180781568
1713,NEGATIVE,1354219223627653122
1714,POSITIVE,1321630685476564992
1715,NEGATIVE,1295710884719992840
1716,NEUTRAL,1453189334534815745
1717,NEGATIVE,1277671973527580672
1718,NEGATIVE,1341069856179929088
1719,NEGATIVE,1267618692730441728
1720,NEGATIVE,1247247516766216194
1721,NEUTRAL,1338256829856374784
1722,NEGATIVE,1281007883535233027
1723,POSITIVE,1430229355238674441
1724,POSITIVE,1248075919165657089
1725,NEUTRAL,1419019338384826369
1726,NEGATIVE,1264783088229347328
1727,NEUTRAL,1288560830561374213
1728,NEGATIVE,1315806931454431232
1729,NEGATIVE,1367873616562577412
1730,NEGATIVE,1433123386159505415
1731,POSITIVE,1281409141756633092
1732,NEUTRAL,1256088894015107072
1733,NEGATIVE,1400317230986973186
1734,NEGATIVE,1244879633830600704
1735,NEGATIVE,1262054999627948032
1736,NEUTRAL,1316936041564151808
1737,NEGATIVE,1324596773466394625
1738,POSITIVE,1249058444793044993
1739,POSITIVE,1403456866034855944
1740,POSITIVE,1290869495087673344
1741,NEGATIVE,1284859733828972545
1742,POSITIVE,1263824911992225796
1743,NEGATIVE,1345466377327398912
1744,POSITIVE,1377021592769822722
1745,NEUTRAL,1416805319825674246
1746,POSITIVE,1246598898371768320
1747,POSITIVE,1265265581353295872
1748,NEGATIVE,1276310718284005383
1749,NEUTRAL,1408139100557910021
1750,POSITIVE,1246090044412030977
1751,NEGATIVE,1448732307116990470
1752,NEUTRAL,1307068713896730628
1753,POSITIVE,1261843919542706176
1754,NEGATIVE,1340007813729427456
1755,NEUTRAL,1428358291428573195
1756,NEUTRAL,1251317660371083265
1757,NEGATIVE,1262774759647051777
1758,NEGATIVE,1273349851397439494
1759,POSITIVE,1331656361394855936
1760,POSITIVE,1299440198346928128
1761,POSITIVE,1260423730297274369
1762,POSITIVE,1376971682162700289
1763,NEGATIVE,1376894688079310851
1764,NEGATIVE,1327799866601463815
1765,NEUTRAL,1260714484886274048
1766,NEGATIVE,1416202592946987010
1767,NEUTRAL,1248230664983453698
1768,NEGATIVE,1343813849816821760
1769,NEGATIVE,1251956042944204805
1770,NEGATIVE,1418972467465424903
1771,NEGATIVE,1388338566430855170
1772,POSITIVE,1352065968319713282
1773,POSITIVE,1287873798687997954
1774,NEGATIVE,1287399967955574784
1775,NEGATIVE,1436805902347145220
1776,POSITIVE,1294036592122888192
1777,POSITIVE,1327160413465812992
1778,POSITIVE,1271258951863209985
1779,NEGATIVE,1247613781565464576
1780,NEUTRAL,1362092062678474754
1781,NEGATIVE,1316945479704477698
1782,NEGATIVE,1290052201860104194
1783,NEGATIVE,1255249838377222145
1784,NEUTRAL,1250482535915753480
1785,NEGATIVE,1282301918518431745
1786,POSITIVE,1253892663503396865
1787,NEGATIVE,1347730392300679168
1788,POSITIVE,1344868180364324865
1789,NEGATIVE,1314392071898304514
1790,POSITIVE,1382896663954530308
1791,POSITIVE,1251190959317999616
1792,POSITIVE,1332198472074883073
1793,POSITIVE,1374128547724398594
1794,POSITIVE,1271524336982253573
1795,POSITIVE,1395774746290180096
1796,NEUTRAL,1291501222273224706
1797,NEGATIVE,1362083631695544326
1798,NEGATIVE,1318318364704428032
1799,NEGATIVE,1342564652371349505
1800,NEGATIVE,1316038544251662337
1801,NEGATIVE,1340004208876146688
1802,NEGATIVE,1390326856356925442
1803,NEGATIVE,1337856185211482112
1804,POSITIVE,1344663421841760262
1805,NEGATIVE,1273998485285675009
1806,NEGATIVE,1343202649714249734
1807,NEUTRAL,1246623960919408641
1808,NEGATIVE,1375527026258554884
1809,NEGATIVE,1416584817999634433
1810,NEUTRAL,1279200978152144899
1811,NEGATIVE,1268620055404822529
1812,POSITIVE,1267427982957703170
1813,NEGATIVE,1334883896421470209
1814,NEUTRAL,1251238705144246286
1815,NEGATIVE,1329252413056937985
1816,NEGATIVE,1315012840705622017
1817,NEGATIVE,1252380203520651264
1818,POSITIVE,1296797994965032961
1819,POSITIVE,1259714127783698433
1820,NEGATIVE,1346906082665496585
1821,NEUTRAL,1446128872366358537
1822,POSITIVE,1258891884929277953
1823,NEGATIVE,1269091200306343937
1824,NEGATIVE,1396805818562105347
1825,NEGATIVE,1299591093118545920
1826,POSITIVE,1419987576774139910
1827,NEUTRAL,1284329960191283200
1828,NEGATIVE,1395087182965137411
1829,NEGATIVE,1399031466957459458
1830,POSITIVE,1462875063791890433
1831,NEUTRAL,1301714040100540416
1832,NEUTRAL,1356760729739792388
1833,NEGATIVE,1291763502252793857
1834,NEGATIVE,1357014864133300228
1835,NEUTRAL,1252297220667461639
1836,NEGATIVE,1260364190340046848
1837,NEGATIVE,1376229703682494466
1838,NEGATIVE,1248745604580356097
1839,NEGATIVE,1264565538623193088
1840,POSITIVE,1283499417455267843
1841,NEGATIVE,1315806879419895808
1842,POSITIVE,1313148148496232449
1843,POSITIVE,1376903687646425099
1844,NEUTRAL,1250418744536563712
1845,POSITIVE,1246284507411402752
1846,NEGATIVE,1400976368091889670
1847,POSITIVE,1255878449706590209
1848,POSITIVE,1252056681388945410
1849,POSITIVE,1300473558708166657
1850,NEGATIVE,1256468773244207104
1851,NEGATIVE,1366099614915571715
1852,NEGATIVE,1365857721766064131
1853,NEUTRAL,1336131683872092160
1854,NEGATIVE,1271952455396450304
1855,NEGATIVE,1403929901917478917
1856,NEGATIVE,1321630824089948160
1857,NEGATIVE,1278374082657095680
1858,NEUTRAL,1396993953854017541
1859,NEGATIVE,1366206531100893191
1860,NEGATIVE,1253450381092433921
1861,POSITIVE,1257000056491835393
1862,NEUTRAL,1375508593185746946
1863,NEGATIVE,1372915091125850120
1864,NEGATIVE,1252030367604846593
1865,NEGATIVE,1267570208975269889
1866,NEGATIVE,1244869393047334912
1867,POSITIVE,1325231073933078529
1868,NEGATIVE,1265750391599230976
1869,NEGATIVE,1303900139619340288
1870,POSITIVE,1294805073160265729
1871,NEGATIVE,1250821717750095873
1872,POSITIVE,1293926977183703046
1873,POSITIVE,1362418415923834885
1874,NEUTRAL,1397985203574956039
1875,NEGATIVE,1377549362050519043
1876,NEUTRAL,1357091436324220928
1877,NEGATIVE,1265318565495934976
1878,NEUTRAL,1255250035194937346
1879,NEUTRAL,1336186117373259776
1880,NEUTRAL,1245416315885682690
1881,NEUTRAL,1275468925124280320
1882,NEUTRAL,1254204598836961280
1883,NEUTRAL,1265722494880808960
1884,NEUTRAL,1248481953579331585
1885,POSITIVE,1256467562914885636
1886,NEGATIVE,1305563731779256320
1887,NEGATIVE,1339763198677934080
1888,NEGATIVE,1246725036486115328
1889,NEUTRAL,1250134263464247296
1890,NEGATIVE,1266372728514174980
1891,NEGATIVE,1270791964313649154
1892,POSITIVE,1295008385448808450
1893,NEUTRAL,1395443905408155654
1894,NEUTRAL,1296617293485662217
1895,NEGATIVE,1252203742725890050
1896,NEUTRAL,1245128011763953666
1897,NEUTRAL,1260448182653333504
1898,NEUTRAL,1288914670934462469
1899,NEGATIVE,1292952017799766016
1900,POSITIVE,1298077348055650305
1901,NEUTRAL,1360799721871216644
1902,NEUTRAL,1277028582473285637
1903,NEGATIVE,1405903996737425415
1904,NEGATIVE,1283150173745451009
1905,NEGATIVE,1261588200822198272
1906,NEGATIVE,1299155888494661634
1907,POSITIVE,1380685853870149633
1908,NEGATIVE,1252454069848944642
1909,NEUTRAL,1252789573635235840
1910,NEGATIVE,1357067972112703488
1911,POSITIVE,1272543852893573120
1912,NEGATIVE,1263528177311322112
1913,NEGATIVE,1248329916728225793
1914,NEGATIVE,1333841304128778246
1915,NEUTRAL,1329462311866621952
1916,POSITIVE,1291826765984223232
1917,NEGATIVE,1426194810105470982
1918,NEGATIVE,1265894072918523904
1919,NEUTRAL,1314777636023996421
1920,NEGATIVE,1415035795250028549
1921,NEGATIVE,1462256137164709888
1922,POSITIVE,1270184766139019270
1923,NEGATIVE,1288898883259686915
1924,NEUTRAL,1420766392148692999
1925,NEGATIVE,1264335105608372225
1926,NEGATIVE,1279647361929707520
1927,NEGATIVE,1263866030696402945
1928,POSITIVE,1381115492245590017
1929,NEUTRAL,1309969917228142593
1930,POSITIVE,1247637332066516992
1931,NEGATIVE,1325947440256573440
1932,NEGATIVE,1344006640660430848
1933,NEGATIVE,1247892900903411717
1934,NEGATIVE,1254973810064924678
1935,NEUTRAL,1250273119090044931
1936,POSITIVE,1390424269780303881
1937,NEGATIVE,1336335364361867264
1938,NEGATIVE,1404179896436396040
1939,NEGATIVE,1343671079957622787
1940,POSITIVE,1444699019222073344
1941,NEGATIVE,1272878630733897729
1942,NEGATIVE,1317678919672352768
1943,NEGATIVE,1282050223536300034
1944,NEGATIVE,1256739595598868483
1945,NEGATIVE,1387505258553909256
1946,NEGATIVE,1284323056463351808
1947,NEGATIVE,1417258619251347460
1948,POSITIVE,1357157298620268544
1949,POSITIVE,1324016503092555776
1950,POSITIVE,1395003178912043021
1951,NEUTRAL,1435673777866776582
1952,NEUTRAL,1249004910076497921
1953,NEGATIVE,1280361528001208321
1954,NEUTRAL,1266574431863832577
1955,POSITIVE,1263875494778454016
1956,NEUTRAL,1293710816492097536
1957,POSITIVE,1401901727662546944
1958,NEGATIVE,1261463919920644098
1959,NEGATIVE,1290078835539492864
1960,POSITIVE,1464297523200278529
1961,POSITIVE,1395699331861262343
1962,NEUTRAL,1285749803532660736
1963,NEUTRAL,1270202037968556034
1964,NEGATIVE,1358103751475793920
1965,NEUTRAL,1374508998087434250
1966,NEGATIVE,1290285278096064513
1967,POSITIVE,1402074317131640837
1968,POSITIVE,1412612703160524805
1969,POSITIVE,1467340304160280585
1970,POSITIVE,1446140140020195328
1971,NEGATIVE,1245095373569482753
1972,POSITIVE,1273376411886194696
1973,NEGATIVE,1433599985195565057
1974,NEGATIVE,1317485460554272768
1975,NEUTRAL,1433207151212646404
1976,NEGATIVE,1443026958732992512
1977,POSITIVE,1347394775754760192
1978,NEGATIVE,1392698437171286016
1979,NEUTRAL,1349428392043671559
1980,NEUTRAL,1301757065942233088
1981,POSITIVE,1300054188911669250
1982,NEGATIVE,1271240117513043969
1983,POSITIVE,1379128171820294145
1984,NEUTRAL,1424829305301966853
1985,NEGATIVE,1378395040804929545
1986,NEGATIVE,1357821911552589824
1987,NEGATIVE,1407036358070255626
1988,NEGATIVE,1433262414913486852
1989,NEGATIVE,1359381500140146688
1990,NEGATIVE,1342616785439305728
1991,NEGATIVE,1251407545228562432
1992,NEUTRAL,1245525417626230784
1993,NEGATIVE,1267171908904275972
1994,NEUTRAL,1265725970956169218
1995,NEUTRAL,1271429202852687873
1996,NEGATIVE,1304841139988688896
1997,NEUTRAL,1251389951834566656
1998,NEGATIVE,1256972230929428480
1999,NEGATIVE,1297911757596495873
2000,POSITIVE,1419089536886480902
2001,POSITIVE,1325981119263744001
2002,NEGATIVE,1248789666209370113
2003,NEGATIVE,1347649036858306560
2004,NEGATIVE,1267919110865731586
2005,NEGATIVE,1398271684449275906
2006,NEGATIVE,1250915305880092672
2007,NEGATIVE,1262565354586411008
2008,NEUTRAL,1250602736116215808
2009,POSITIVE,1292203984179146753
2010,NEUTRAL,1264702770189385733
2011,POSITIVE,1374460210874519554
2012,POSITIVE,1253730383323115520
2013,NEGATIVE,1338283905288445956
2014,POSITIVE,1264638438046748672
2015,NEUTRAL,1336687248490831872
2016,NEGATIVE,1274001361231917057
2017,NEGATIVE,1362998510270963712
2018,NEUTRAL,1434604199673729027
2019,POSITIVE,1269101942774562817
2020,POSITIVE,1402640268512354310
2021,NEUTRAL,1279418967589826561
2022,NEGATIVE,1349744586051227650
2023,NEGATIVE,1246195994594869254
2024,POSITIVE,1338509444976697351
2025,NEUTRAL,1259704715710885888
2026,POSITIVE,1262465938944819210
2027,POSITIVE,1332540434321727489
2028,NEGATIVE,1288682518531596289
2029,NEGATIVE,1282666552945500160
2030,POSITIVE,1336351708042170376
2031,NEGATIVE,1342249717745463297
2032,POSITIVE,1308554038452027397
2033,NEGATIVE,1321276112836554754
2034,POSITIVE,1365341718464372739
2035,POSITIVE,1259618385253421056
2036,NEUTRAL,1271811341259550722
2037,NEGATIVE,1415802651896426497
2038,NEGATIVE,1278724776098295808
2039,NEUTRAL,1296520943993606146
2040,NEUTRAL,1326557942024458246
2041,POSITIVE,1375661954417766400
2042,NEGATIVE,1289301705771945984
2043,NEGATIVE,1321978697616818177
2044,NEUTRAL,1284262514671398919
2045,NEUTRAL,1423716113356103683
2046,NEGATIVE,1304740651741974530
2047,NEGATIVE,1351731397917110276
2048,NEUTRAL,1438299370294759430
2049,NEGATIVE,1331715607461457920
2050,NEGATIVE,1345503541486526464
2051,NEUTRAL,1377027011835727877
2052,POSITIVE,1341190654903390208
2053,NEUTRAL,1286903675353542656
2054,POSITIVE,1421235146615779330
2055,POSITIVE,1347269969977995265
2056,POSITIVE,1253386231335079941
2057,NEUTRAL,1278841088594321411
2058,POSITIVE,1245492013493035012
2059,NEUTRAL,1246151164774752257
2060,POSITIVE,1261341842622132225
2061,NEGATIVE,1300579548183113728
2062,NEGATIVE,1331279546348343302
2063,NEGATIVE,1278063689938030592
2064,NEUTRAL,1417578941817176067
2065,NEGATIVE,1253434928143855618
2066,NEUTRAL,1411453067405500416
2067,POSITIVE,1262165292601544708
2068,NEGATIVE,1417668113605136384
2069,NEUTRAL,1378834495231627264
2070,POSITIVE,1447995328464969733
2071,NEGATIVE,1406966226849513474
2072,NEGATIVE,1246651675600801793
2073,NEGATIVE,1270573038510071808
2074,NEUTRAL,1306000614627909634
2075,NEUTRAL,1364048772083429376
2076,NEUTRAL,1368738723731443714
2077,NEGATIVE,1289775014791614464
2078,POSITIVE,1315058719579930624
2079,NEUTRAL,1314953822649946112
2080,NEGATIVE,1270561384758116352
2081,NEGATIVE,1379828170296295427
2082,NEGATIVE,1271801944592572418
2083,NEGATIVE,1458039500244873217
2084,NEUTRAL,1283898599080751105
2085,POSITIVE,1414836088162721792
2086,POSITIVE,1261823286117269505
2087,NEGATIVE,1378841257447845890
2088,NEUTRAL,1274501816517046278
2089,POSITIVE,1342936732031971329
2090,NEGATIVE,1364368231201271808
2091,NEUTRAL,1270761700908654593
2092,NEUTRAL,1342012107047333890
2093,NEGATIVE,1376778994473955328
2094,NEGATIVE,1260311303899529218
2095,NEGATIVE,1303330225963454464
2096,POSITIVE,1351002198390550533
2097,NEUTRAL,1327054295175348224
2098,NEUTRAL,1298404188712566789
2099,NEGATIVE,1246618316132646912
2100,NEGATIVE,1420060683652288516
2101,POSITIVE,1260757012746366982
2102,NEUTRAL,1421618357783117829
2103,POSITIVE,1315837529611030528
2104,NEUTRAL,1317822591390941193
2105,NEUTRAL,1435679706418909193
2106,NEUTRAL,1309162131737239553
2107,POSITIVE,1360366917119315979
2108,POSITIVE,1316801141376790528
2109,NEUTRAL,1316037350854721536
2110,NEGATIVE,1259278971201417217
2111,NEGATIVE,1263354487139254272
2112,POSITIVE,1296844666428698624
2113,NEGATIVE,1248120287352303617
2114,NEUTRAL,1254066381668089857
2115,NEUTRAL,1298325815797538817
2116,NEGATIVE,1374563253779578880
2117,NEUTRAL,1253677427039113218
2118,NEGATIVE,1270448751228989440
2119,NEUTRAL,1246563084623212544
2120,NEGATIVE,1445993330270167040
2121,POSITIVE,1453434363501326351
2122,POSITIVE,1420751929974550540
2123,NEGATIVE,1246497676167766016
2124,POSITIVE,1377711046941675522
2125,POSITIVE,1285562612365787136
2126,NEGATIVE,1266684344950808576
2127,NEUTRAL,1259148852168441856
2128,NEGATIVE,1399860286031532032
2129,NEGATIVE,1344287459790651392
2130,NEGATIVE,1282364760185544704
2131,NEGATIVE,1313234574109892609
2132,NEUTRAL,1246833391271424006
2133,NEUTRAL,1354572414521380871
2134,POSITIVE,1390030708513587202
2135,NEGATIVE,1283412861046231040
2136,NEGATIVE,1269844621322072064
2137,NEGATIVE,1249394797783199746
2138,NEGATIVE,1253695016175837187
2139,NEGATIVE,1250810724265451521
2140,NEGATIVE,1353712578577494017
2141,NEGATIVE,1373494305957031936
2142,NEGATIVE,1246970741083512832
2143,POSITIVE,1286763342615519232
2144,POSITIVE,1270548271719579649
2145,NEGATIVE,1280348539000889345
2146,NEGATIVE,1248396281287823360
2147,NEUTRAL,1349398501352894465
2148,NEGATIVE,1337244143802789888
2149,NEGATIVE,1462823516789788680
2150,NEGATIVE,1419522659969290241
2151,NEGATIVE,1267969255284387841
2152,NEGATIVE,1259617866212610048
2153,NEUTRAL,1284895392446865413
2154,NEGATIVE,1251719791997603840
2155,NEGATIVE,1416441963004448771
2156,POSITIVE,1447698682950799361
2157,NEGATIVE,1328000488286134274
2158,POSITIVE,1252552249219452928
2159,NEGATIVE,1340750675769081856
2160,NEGATIVE,1270864703078584320
2161,NEGATIVE,1285796187858104320
2162,NEGATIVE,1334297324877733893
2163,POSITIVE,1310286693300187141
2164,NEGATIVE,1297768467798601728
2165,POSITIVE,1252933859328634884
2166,NEGATIVE,1250795812264828934
2167,POSITIVE,1342152075329720320
2168,POSITIVE,1294343410749333509
2169,NEUTRAL,1281020959718117377
2170,POSITIVE,1348972944308002817
2171,NEGATIVE,1364776575137312775
2172,POSITIVE,1341045557062721537
2173,NEUTRAL,1265077887205441537
2174,NEUTRAL,1253477439692582912
2175,NEGATIVE,1268571955613089798
2176,NEGATIVE,1467308913053868035
2177,NEUTRAL,1250103881041928200
2178,POSITIVE,1316960075488153600
2179,NEUTRAL,1280234462157012992
2180,NEGATIVE,1257000094219612161
2181,POSITIVE,1374002385731735552
2182,NEGATIVE,1449915869862133763
2183,NEUTRAL,1246821300410204161
2184,NEGATIVE,1251980345957920777
2185,POSITIVE,1413299602988572672
2186,POSITIVE,1269070259857866754
2187,POSITIVE,1277429144251518976
2188,NEGATIVE,1247344192457551872
2189,NEGATIVE,1434520468921503750
2190,NEGATIVE,1259521342182834177
2191,NEGATIVE,1332747364558196736
2192,POSITIVE,1297763990383128576
2193,NEUTRAL,1384003281534427137
2194,NEGATIVE,1314934054505132040
2195,POSITIVE,1285663026708975618
2196,NEGATIVE,1274757398113030144
2197,NEGATIVE,1361812434168733696
2198,NEGATIVE,1311930023767617537
2199,POSITIVE,1266545327969976320
2200,NEGATIVE,1398112430694223872
2201,NEGATIVE,1397659962483085313
2202,NEUTRAL,1353524400209977344
2203,NEUTRAL,1318266322485153793
2204,NEUTRAL,1273263334658367488
2205,NEGATIVE,1278192224900198400
2206,POSITIVE,1257316916726607876
2207,NEGATIVE,1429150313534181382
2208,POSITIVE,1325361079413854208
2209,POSITIVE,1343602532837425152
2210,NEGATIVE,1270413373298167808
2211,POSITIVE,1284939118775087104
2212,POSITIVE,1249533278547316736
2213,NEGATIVE,1286455744443817984
2214,NEUTRAL,1246645114610438144
2215,NEGATIVE,1420515870145662979
2216,NEGATIVE,1320441658563989504
2217,NEGATIVE,1251663967241428992
2218,NEGATIVE,1420200098362019840
2219,POSITIVE,1445032999716900868
2220,NEUTRAL,1441791459955560448
2221,NEGATIVE,1251685404996067328
2222,NEGATIVE,1272560839241973760
2223,POSITIVE,1246665088427110400
2224,NEUTRAL,1249727022722617344
2225,NEUTRAL,1461536289145208842
2226,POSITIVE,1441101100283674624
2227,POSITIVE,1359596133056737280
2228,POSITIVE,1297214989468499968
2229,NEGATIVE,1404447871081005056
2230,NEGATIVE,1356694747872694273
2231,NEGATIVE,1246975572401631232
2232,NEGATIVE,1251923478204178432
2233,NEGATIVE,1255240822100037635
2234,NEUTRAL,1258831898043875330
2235,POSITIVE,1344788053064380418
2236,POSITIVE,1462662374943604738
2237,NEUTRAL,1357435538966343680
2238,NEGATIVE,1297393845802602497
2239,NEGATIVE,1459348505252745219
2240,NEUTRAL,1317124420033499136
2241,NEGATIVE,1439389031150899203
2242,NEGATIVE,1278083554161950722
2243,NEUTRAL,1285060378146340864
2244,NEUTRAL,1248570462256467969
2245,NEUTRAL,1311321970118516738
2246,NEUTRAL,1247021430362869760
2247,NEUTRAL,1250245937458446336
2248,NEGATIVE,1381436862519205889
2249,POSITIVE,1283275112209436672
2250,NEGATIVE,1352138539639586816
2251,NEGATIVE,1348083766976081923
2252,NEGATIVE,1354444185424850948
2253,NEUTRAL,1362289178726129665
2254,NEUTRAL,1333202206665879553
2255,NEGATIVE,1330542051931275267
2256,NEUTRAL,1284576328990068736
2257,POSITIVE,1276630267835420672
2258,NEUTRAL,1383777382788603909
2259,NEGATIVE,1350489821840596992
2260,NEUTRAL,1295525549662597120
2261,NEUTRAL,1255006118117625857
2262,POSITIVE,1276697214887366656
2263,NEUTRAL,1337841748345839616
2264,NEUTRAL,1254997865656733696
2265,NEGATIVE,1412128406540591112
2266,POSITIVE,1258422651405496322
2267,POSITIVE,1322682114219757568
2268,NEGATIVE,1265819751445651464
2269,NEGATIVE,1450085396956786696
2270,NEGATIVE,1277730679040565248
2271,NEUTRAL,1263663320718102529
2272,NEUTRAL,1264045257852936194
2273,NEUTRAL,1372511027414319104
2274,POSITIVE,1459946824169631748
2275,NEUTRAL,1260069835456708608
2276,NEGATIVE,1432897466366636035
2277,NEGATIVE,1248045037772066816
2278,NEUTRAL,1326986766826418176
2279,NEUTRAL,1347031896375521282
2280,NEGATIVE,1464338187258585092
2281,POSITIVE,1255735844222066688
2282,POSITIVE,1379100560150962181
2283,POSITIVE,1252042436261687296
2284,POSITIVE,1358650863154249728
2285,POSITIVE,1333179448267591688
2286,POSITIVE,1266242715613708290
2287,NEGATIVE,1264765947505770497
2288,POSITIVE,1253163073214406657
2289,POSITIVE,1435465949776388097
2290,NEUTRAL,1287244451040186368
2291,NEGATIVE,1254242535825969152
